id_from;id_to;travel_time
31997;31993;6.4
31997;31994;11.5
31997;32000;15.0
31998;32001;9.0
31998;31996;5.0
31998;31992;29.4
31999;31992;18.3
31999;32001;7.5
31999;32005;28.0
32000;32002;7.0
32000;66331;18.1
32000;31997;15.0
32001;31998;9.0
32001;32005;21.1
32001;31999;7.5
32001;32002;7.5
32002;32000;7.0
32002;67676;7.1
32002;32001;7.5
32002;32028;23.1
32003;51269;2.9
32003;32026;2.3
32003;3820;2.6
32003;51265;21.5
32004;32010;15.7
32004;32006;7.2
32004;67676;6.8
32005;32001;21.1
32005;31999;28.0
32005;32006;7.2
32006;32004;7.2
32006;32005;7.2
32006;32010;19.0
32007;32012;18.9
32007;32026;10.4
32007;51273;3.5
32008;32011;13.0
32009;51276;10.4
32009;51274;1.3
32009;51269;11.5
32010;32004;15.7
32010;67675;7.8
32010;32006;19.0
32011;32014;15.0
32011;32008;13.0
32011;51274;5.3
32012;32016;13.6
32012;32007;18.9
32012;32015;14.0
32013;32016;11.8
32014;32011;15.0
32014;32020;32.5
32014;51275;11.2
32015;32012;14.0
32016;32012;13.6
32016;32013;11.8
32016;32017;12.8
32016;32033;14.2
32017;32016;12.8
32018;32021;11.2
32019;64102;5.1
32019;32031;5.4
32019;64092;9.5
32020;32014;32.5
32021;64099;4.3
32021;64109;1.8
32021;32018;11.2
32022;64087;3.5
32022;32025;2.2
32022;32023;13.7
32023;64106;7.2
32023;32022;13.7
32023;64107;13.5
32024;64097;4.8
32024;64105;10.1
32024;64109;4.7
32025;32022;2.2
32025;64088;8.3
32025;32036;10.7
32026;32007;10.4
32026;32003;2.3
32026;51271;6.0
32027;3934;2.0
32027;65402;18.2
32027;59428;4.2
32028;67675;7.2
32028;32002;23.1
32028;32037;180.2
32029;59428;15.6
32030;3939;23.5
32031;32019;5.4
32032;3929;12.8
32032;3931;8.3
32032;3933;17.6
32033;32016;14.2
32034;32038;13.9
32035;32039;16.8
32036;32037;7.2
32036;32025;10.7
32036;64088;7.7
32037;32036;7.2
32037;32028;180.2
32037;64108;15.4
32038;32039;5.7
32038;66317;10.1
32038;32034;13.9
32039;32038;5.7
32039;32035;16.8
32039;59609;10.7
32040;66316;19.4
32040;66290;11.3
32040;66209;19.2
32041;66217;5.6
32041;66215;4.1
32041;32045;8.5
32042;19095;8.5
32042;32044;15.5
32042;32045;15.1
32043;19092;0.8
32043;7354;9.8
32043;32047;8.4
32044;32042;15.5
32045;32048;8.0
32045;32041;8.5
32045;32047;15.0
32045;32042;15.1
32046;32048;10.5
32047;32049;8.0
32047;32043;8.4
32047;32045;15.0
32048;32045;8.0
32048;32049;15.1
32048;32046;10.5
32049;32048;15.1
32049;32050;4.1
32049;32047;8.0
32050;32049;4.1
32050;32053;15.6
32050;32051;7.6
32051;32050;7.6
32052;64358;25.9
32053;32050;15.6
32054;11290;5.7
32055;11291;7.4
32056;32057;15.9
32056;11293;2.8
32056;64361;22.4
32057;45854;12.4
32057;11300;5.6
32057;32056;15.9
32058;32062;40.1
32058;64361;13.6
32058;64323;43.2
32059;11300;47.6
32060;32061;19.0
32060;64323;6.2
32060;60166;12.8
32061;32060;19.0
32061;11287;32.6
32061;58949;14.1
32062;32058;40.1
32063;32065;18.8
32063;65075;3.2
32063;9031;4.3
32064;9031;4.4
32064;32069;18.7
32064;9040;9.1
32064;7586;4.6
32065;32078;22.1
32065;32063;18.8
32065;32069;23.2
32066;32067;1.0
32066;32072;10.0
32066;7586;9.5
32067;32066;1.0
32067;32070;10.2
32067;32074;8.3
32068;51798;5.3
32068;9084;12.1
32068;32077;14.7
32069;32064;18.7
32069;32072;7.9
32069;32065;23.2
32069;32075;7.8
32070;32067;10.2
32071;32086;25.5
32071;32086;34.5
32071;32075;4.2
32072;32066;10.0
32072;32074;4.6
32072;32087;27.6
32072;32069;7.9
32073;32078;9.7
32073;32079;11.9
32073;9046;34.5
32074;32087;17.1
32074;32067;8.3
32074;32072;4.6
32074;32077;12.4
32075;32071;4.2
32075;32069;7.8
32075;32091;25.3
32076;32093;15.4
32076;32081;13.0
32076;52147;2.0
32077;32082;10.0
32077;32080;4.9
32077;32068;14.7
32077;32074;12.4
32078;32073;9.7
32078;52580;3.7
32078;32065;22.1
32079;32073;11.9
32079;44633;19.8
32080;32095;17.1
32080;32077;4.9
32080;32088;8.7
32081;32076;13.0
32081;32102;19.1
32081;32090;17.7
32082;32077;10.0
32082;32094;10.7
32082;32088;8.1
32083;52581;1.8
32084;5562;9.1
32084;32092;5.5
32084;32098;26.9
32085;32098;9.2
32085;32107;16.8
32086;32071;25.5
32086;32071;34.5
32086;32091;4.2
32087;32095;4.4
32087;32074;17.1
32087;32072;27.6
32088;32100;18.3
32088;32080;8.7
32088;32082;8.1
32089;32105;15.1
32089;52582;4.5
32089;32096;4.4
32090;52145;8.5
32090;32102;10.5
32090;32081;17.7
32091;32086;4.2
32091;32075;25.3
32091;65149;1.4
32092;32116;23.4
32092;32097;3.4
32092;32084;5.5
32093;32097;7.1
32093;32109;11.7
32093;32076;15.4
32094;9084;1.7
32094;32082;10.7
32094;32104;16.3
32095;32100;6.7
32095;32087;4.4
32095;32080;17.1
32096;32115;16.2
32096;32101;6.8
32096;32089;4.4
32097;32099;2.0
32097;32093;7.1
32097;32092;3.4
32098;32114;8.2
32098;32085;9.2
32098;32084;26.9
32098;32120;26.3
32099;32097;2.0
32099;32106;9.1
32099;32131;27.8
32100;32095;6.7
32100;32088;18.3
32100;32108;6.1
32101;32108;2.7
32101;32119;14.5
32101;32096;6.8
32102;32118;9.6
32102;32081;19.1
32102;32090;10.5
32103;60675;85.9
32103;52145;7.2
32103;32124;15.2
32103;7397;3.1
32104;41923;13.6
32104;32117;8.7
32104;32094;16.3
32105;32089;15.1
32105;52584;4.3
32105;32115;4.5
32105;32113;3.6
32106;32109;2.5
32106;52163;17.8
32106;32099;9.1
32107;32120;9.1
32107;5563;1.4
32108;32111;1.4
32108;32101;2.7
32108;32100;6.1
32109;32106;2.5
32109;32093;11.7
32109;32118;7.1
32110;63039;0.2
32110;60580;3.6
32111;32122;14.0
32111;32125;8.8
32111;32108;1.4
32112;52146;3.6
32113;32079;21.3
32113;32105;3.6
32114;32098;8.2
32114;67957;8.2
32114;32116;6.3
32115;32096;16.2
32115;32105;4.5
32115;32119;3.8
32116;32092;23.4
32116;32128;10.6
32116;32114;6.3
32117;32137;28.3
32117;32104;8.7
32117;32123;10.7
32118;32102;9.6
32118;52160;10.2
32118;19474;13.0
32118;32109;7.1
32119;32115;3.8
32119;32122;4.0
32119;32101;14.5
32120;32126;5.7
32120;32107;9.1
32120;32098;26.3
32121;52167;5.8
32121;5563;7.0
32121;51842;9.3
32122;32127;3.4
32122;32111;14.0
32122;32119;4.0
32123;32117;10.7
32123;32125;0.8
32123;32139;28.7
32124;52146;7.1
32124;19474;7.5
32124;32103;15.2
32125;32111;8.8
32125;32123;0.8
32125;32130;15.2
32126;32120;5.7
32126;67956;11.4
32126;32133;21.6
32127;32122;3.4
32127;32113;7.5
32128;32116;10.6
32129;32133;6.0
32130;32127;3.9
32130;32125;15.2
32131;32099;27.8
32132;32137;10.5
32132;52568;15.8
32133;32126;21.6
32133;32129;6.0
32133;32134;11.1
32134;32136;2.9
32134;32133;11.1
32134;65013;21.1
32135;52164;0.8
32135;32138;4.8
32135;52165;2.7
32136;32134;2.9
32137;32139;10.3
32137;32117;28.3
32138;32135;4.8
32138;52166;0.9
32138;32146;25.6
32139;32144;10.7
32139;32123;28.7
32139;5566;8.7
32140;32151;48.3
32141;52169;20.1
32142;32148;4.8
32143;32150;25.1
32143;32143;6.0
32144;32139;10.7
32144;5566;7.6
32145;52158;29.4
32145;32148;39.2
32145;52159;30.2
32146;7293;23.8
32146;52170;4.5
32146;32138;25.6
32147;52166;33.1
32147;52148;8.1
32147;19026;5.1
32148;51841;16.4
32148;32145;39.2
32148;32142;4.8
32149;51841;8.8
32149;51841;83.5
32149;32155;26.4
32150;32143;25.1
32150;19024;4.6
32150;19026;4.0
32151;7292;9.5
32151;32155;13.0
32151;32140;48.3
32152;19002;2.6
32152;52169;26.9
32152;7292;6.9
32153;32154;12.9
32153;32155;6.8
32153;32158;6.4
32154;32156;12.2
32154;32156;45.8
32154;32153;12.9
32155;32157;14.0
32155;32151;13.0
32155;32153;6.8
32155;32149;26.4
32156;32159;8.4
32156;32154;12.2
32156;32154;45.8
32157;32155;14.0
32157;19020;2.3
32157;7291;3.0
32158;32153;6.4
32158;32159;4.7
32159;32156;8.4
32159;32161;4.1
32160;48387;16.4
32160;32158;4.5
32161;32162;3.8
32161;32160;3.9
32162;32164;14.0
32162;32165;13.6
32162;32161;3.8
32163;48387;1.9
32163;7291;7.1
32163;52149;4.6
32164;32162;14.0
32165;32162;13.6
32166;32167;7.8
32166;5561;7.2
32167;7399;20.9
32167;32169;21.7
32167;32166;7.8
32168;6636;1.7
32168;32170;16.3
32168;6988;25.4
32169;7399;22.6
32169;7398;8.1
32169;7401;67.5
32169;32167;21.7
32170;63577;2.8
32170;32173;29.1
32170;32168;16.3
32171;63577;6.7
32171;63596;6.1
32171;32173;16.8
32172;7389;3.4
32172;7390;2.9
32172;68799;1.2
32173;65073;3.8
32173;32170;29.1
32173;32171;16.8
32174;7056;49.0
32174;32175;8.8
32174;7391;18.2
32174;7391;18.0
32175;32174;8.8
32176;7377;1.4
32176;7376;5.8
32176;7386;10.2
32177;17824;11.2
32177;66489;9.7
32177;32178;16.4
32178;32184;14.7
32178;32177;16.4
32178;32179;8.6
32179;32181;3.3
32179;32178;8.6
32179;32180;9.8
32180;41162;11.8
32180;32179;9.8
32180;41159;15.6
32181;32189;17.2
32181;32179;3.3
32181;32184;27.5
32182;41179;5.1
32182;41152;6.8
32183;41179;3.9
32183;32182;5.0
32184;32178;14.7
32184;66489;4.7
32184;32181;27.5
32185;32187;12.9
32186;32183;6.3
32187;42597;3.2
32187;32186;1.8
32188;41158;4.9
32188;41165;3.4
32189;32181;17.2
32190;65029;0.3
32190;50760;1.7
32191;41158;0.9
32191;41165;4.0
32192;65029;13.7
32192;50773;9.1
32192;50767;7.8
32193;32196;21.9
32193;41167;8.3
32194;32191;20.2
32194;60292;3.1
32195;32190;22.2
32195;50767;7.9
32196;32193;21.9
32196;43674;4.6
32197;32200;18.4
32198;50786;2.8
32198;50788;1.1
32199;32198;1.2
32200;41168;2.0
32200;32199;2.4
32201;41164;1.0
32201;43502;17.6
32202;32245;4.9
32202;68780;4.2
32202;32212;15.9
32203;32206;6.3
32203;60993;1.1
32203;32247;3.5
32204;32205;2.7
32204;65183;3.1
32204;32208;7.0
32205;7591;0.3
32205;32204;2.7
32205;32207;5.6
32206;32208;18.5
32206;32209;4.3
32206;32203;6.3
32207;32210;3.0
32207;32205;5.6
32208;65202;4.7
32208;32206;18.5
32208;32209;21.6
32208;32204;7.0
32209;67950;4.5
32209;32206;4.3
32209;32208;21.6
32210;32410;10.1
32211;32210;1.9
32211;32207;4.5
32212;32213;35.0
32212;32213;3.5
32212;32202;15.9
32213;32212;35.0
32213;32212;3.5
32213;32253;12.5
32214;67950;2.8
32215;32219;11.5
32216;32220;9.0
32217;32220;12.8
32218;59907;2.8
32218;67969;9.6
32218;67970;5.8
32219;32215;11.5
32219;67970;9.4
32219;32220;5.4
32220;32216;9.0
32220;32219;5.4
32220;32217;12.8
32221;60491;10.2
32222;32235;24.7
32222;32224;6.6
32222;65152;35.5
32223;32224;4.0
32224;32223;4.0
32224;32222;6.6
32224;32236;24.8
32225;32230;14.7
32225;32226;9.7
32225;52324;15.0
32226;32231;14.7
32226;32225;9.7
32226;52324;9.0
32227;32228;57.7
32228;32233;7.4
32228;32237;23.9
32228;32227;57.7
32229;32240;27.4
32230;32231;8.3
32230;52325;3.0
32230;32225;14.7
32230;32243;29.7
32231;52326;3.6
32231;32230;8.3
32231;32226;14.7
32231;32243;28.0
32232;32233;3.1
32233;32234;1.7
32233;32232;3.1
32233;32228;7.4
32234;32239;14.2
32234;32233;1.7
32234;7588;22.8
32235;32222;24.7
32235;32236;6.5
32235;32248;27.8
32236;32235;6.5
32236;32249;26.2
32236;32224;24.8
32237;32238;3.4
32237;32228;23.9
32237;32239;7.9
32238;60805;5.1
32238;32237;3.4
32238;32244;21.2
32239;65201;10.3
32239;32234;14.2
32239;32237;7.9
32240;32229;27.4
32240;32241;6.1
32240;65205;53.3
32241;32240;6.1
32241;32403;2.1
32241;20571;1.0
32242;7588;4.8
32242;32246;5.1
32242;60491;37.2
32243;32231;28.0
32243;32230;29.7
32243;7587;13.4
32244;32245;1.5
32244;32403;7.0
32244;32238;21.2
32245;7589;1.3
32245;32244;1.5
32245;32202;4.9
32246;32242;5.1
32246;32250;4.1
32246;65154;38.1
32247;32203;3.5
32247;60992;0.7
32247;68769;1.3
32248;51802;2.1
32248;32251;2.5
32248;32235;27.8
32249;51802;2.1
32249;32236;26.2
32249;32250;8.6
32250;32246;4.1
32250;32249;8.6
32250;65154;49.3
32251;68912;2.8
32251;32248;2.5
32251;32252;2.0
32252;32251;2.0
32252;7587;5.3
32252;65153;50.3
32253;32213;12.5
32253;32211;26.3
32254;32256;37.6
32254;24529;11.5
32254;52589;24.5
32255;52589;8.3
32256;24534;2.1
32256;32254;37.6
32256;24529;17.3
32257;52600;11.6
32258;52599;11.7
32258;51788;25.9
32258;51788;19.4
32259;32261;9.9
32259;24540;14.7
32259;24537;14.9
32259;51788;7.2
32260;24539;22.1
32260;32267;13.0
32260;52600;11.1
32261;52613;5.0
32261;32259;9.9
32261;32264;9.9
32262;52614;4.2
32262;32264;6.8
32262;32265;16.5
32262;52613;9.9
32263;32268;3.0
32263;63055;26.9
32263;32266;6.0
32264;32262;6.8
32264;32261;9.9
32264;32269;7.1
32265;32262;16.5
32266;32263;6.0
32267;32271;16.5
32267;32260;13.0
32267;24546;10.5
32268;32263;3.0
32269;52619;2.2
32269;32264;7.1
32269;52620;15.9
32270;32271;12.5
32270;52601;17.0
32270;24543;10.2
32271;32270;12.5
32271;24545;14.9
32271;32267;16.5
32272;63070;3.5
32272;9054;3.1
32272;52622;36.0
32273;32275;3.1
32274;32275;8.8
32274;32277;5.7
32274;32276;22.5
32275;32274;8.8
32275;32277;8.4
32275;32273;3.1
32276;32274;22.5
32276;9086;2.0
32277;32275;8.4
32277;32274;5.7
32277;32278;15.2
32278;9075;1.4
32278;32277;15.2
32279;32278;1.5
32279;7585;5.8
32280;7582;6.7
32280;68907;1.6
32280;7585;0.8
32281;9077;10.7
32281;32279;8.4
32282;52608;17.6
32283;52588;6.3
32283;52589;6.6
32283;52590;9.0
32284;32290;31.4
32284;7577;4.5
32285;66623;17.4
32285;32284;4.0
32286;32285;3.6
32286;32288;18.7
32286;60995;2.2
32287;68741;1.8
32287;7578;4.3
32288;66624;7.9
32288;32286;18.7
32288;32295;27.1
32289;7577;20.3
32290;32292;6.7
32290;63046;22.4
32290;32284;31.4
32291;32295;6.5
32292;66623;16.2
32292;32293;3.6
32292;32290;6.7
32293;32294;3.0
32293;32292;3.6
32293;66623;19.0
32294;66624;8.0
32294;32297;20.8
32294;32293;3.0
32295;32291;6.5
32295;32297;11.6
32295;32288;27.1
32296;3177;37.1
32296;48508;30.3
32297;32298;4.1
32297;32295;11.6
32297;32294;20.8
32298;32297;4.1
32299;9425;10.0
32299;41654;3.7
32299;32301;3.5
32300;32303;14.9
32301;32299;3.5
32301;32303;4.7
32301;46360;21.3
32302;9422;5.4
32302;32304;13.4
32303;32300;14.9
32303;32301;4.7
32303;42430;4.5
32304;32308;17.2
32304;32305;8.5
32304;32302;13.4
32305;32311;14.2
32305;32309;9.3
32305;32304;8.5
32306;42432;1.4
32306;42430;2.8
32306;32310;14.6
32307;18508;30.0
32307;66597;29.6
32308;32304;17.2
32309;32312;9.0
32309;48510;6.6
32309;32305;9.3
32310;32306;14.6
32311;32305;14.2
32312;32309;9.0
32313;40700;23.5
32313;40683;4.9
32313;32315;37.3
32314;5420;11.1
32314;61533;5.9
32314;3170;26.3
32315;40705;12.2
32315;32313;37.3
32315;66297;10.0
32316;66297;19.1
32316;40698;28.4
32316;66299;24.3
32317;32318;4.9
32317;32320;18.9
32317;63058;23.4
32318;32319;4.6
32318;32317;4.9
32318;32322;19.0
32318;63058;18.3
32319;63056;4.8
32319;32318;4.6
32319;43703;7.8
32319;32321;14.0
32320;32322;4.7
32320;32317;18.9
32320;52143;5.7
32321;32323;5.0
32321;32319;14.0
32321;32324;5.0
32322;32324;4.7
32322;32320;4.7
32322;32327;9.0
32322;32318;19.0
32323;32326;6.7
32323;32321;5.0
32323;63056;13.7
32324;63069;11.4
32324;32322;4.7
32324;32321;5.0
32324;32325;4.5
32325;63068;10.8
32325;32324;4.5
32325;32328;4.5
32326;32323;6.7
32326;63069;4.8
32326;63056;16.1
32327;32322;9.0
32327;32329;4.6
32328;32325;4.5
32328;32330;4.7
32328;32331;9.0
32329;32330;4.6
32329;32333;9.9
32330;43699;4.5
32330;32328;4.7
32330;32336;8.9
32331;32334;2.9
32331;63067;3.0
32331;32328;9.0
32332;43701;15.7
32333;32332;3.8
32334;32338;5.2
32334;32331;2.9
32335;63067;2.6
32336;32333;4.7
32336;32330;8.9
32337;32339;2.3
32337;52863;3.0
32337;44337;28.6
32338;32334;5.2
32338;32340;8.4
32338;43700;3.7
32339;32332;8.3
32339;52865;8.0
32339;32337;2.3
32340;24544;6.7
32340;52865;1.2
32340;32338;8.4
32341;19606;7.1
32341;32342;2.6
32341;10721;0.5
32342;32341;2.6
32342;32348;21.8
32342;32343;11.7
32343;32346;5.5
32343;32347;11.0
32343;32348;12.2
32343;32342;11.7
32344;19606;12.9
32344;32346;0.9
32344;67070;5.0
32345;10689;6.8
32345;65078;5.2
32345;10690;3.8
32346;32344;0.9
32346;32343;5.5
32346;19607;11.4
32347;19607;5.3
32347;32354;22.7
32347;32343;11.0
32347;32349;12.8
32348;32349;10.7
32348;32342;21.8
32348;32343;12.2
32349;32348;10.7
32349;32347;12.8
32349;65078;22.9
32350;19596;1.6
32350;19595;5.9
32350;32353;8.8
32351;19595;5.0
32351;19615;13.8
32351;32353;11.2
32351;51822;10.9
32352;19598;5.5
32352;32357;10.1
32352;19596;5.8
32352;48520;8.2
32353;32351;11.2
32353;32350;8.8
32353;32361;15.9
32354;32347;22.7
32355;32359;15.6
32355;65187;7.5
32355;19599;11.3
32356;65187;4.0
32356;65077;20.5
32356;65188;12.4
32357;48521;2.6
32357;32352;10.1
32357;32363;14.8
32358;32359;2.3
32359;32358;2.3
32359;32363;9.1
32359;65113;10.2
32359;32355;15.6
32360;66039;20.2
32360;10654;11.0
32360;32364;13.1
32361;32362;7.8
32361;19601;2.6
32361;32353;15.9
32362;19602;10.0
32362;32361;7.8
32362;48520;15.2
32363;32359;9.1
32363;51817;4.3
32363;32357;14.8
32364;32360;13.1
32365;52279;17.6
32365;7570;20.8
32365;45069;11.3
32366;45069;0.9
32367;52634;21.6
32367;24525;60.1
32367;52635;10.1
32368;32370;20.0
32369;43713;3.6
32370;52275;6.9
32370;43713;3.5
32370;32368;20.0
32371;32372;8.1
32372;24537;9.5
32372;32371;8.1
32372;52686;36.4
32373;19576;8.0
32373;32374;8.3
32373;65139;10.4
32373;51814;8.5
32374;32373;8.3
32374;51816;1.5
32374;66961;13.1
32375;51816;6.8
32375;48518;7.3
32375;32377;12.1
32376;48518;6.9
32376;32378;8.8
32376;59868;0.9
32377;48519;7.1
32377;32379;3.3
32377;32375;12.1
32378;66581;9.4
32378;32376;8.8
32378;32381;11.7
32379;32377;3.3
32380;67918;56.2
32380;52323;6.5
32381;32378;11.7
32382;32388;33.7
32382;32383;8.9
32382;32386;10.4
32383;32382;8.9
32383;32384;6.3
32383;65207;13.4
32384;32383;6.3
32385;32386;6.0
32386;32385;6.0
32386;32387;9.8
32386;32382;10.4
32387;32386;9.8
32388;32396;20.1
32388;32389;23.0
32388;32382;33.7
32389;32393;26.1
32389;32388;23.0
32389;59908;5.2
32390;32396;21.8
32391;32395;11.6
32391;32395;18.7
32391;59908;9.6
32392;32395;3.7
32392;59908;5.1
32392;32397;15.4
32393;32399;6.4
32393;32394;3.0
32393;32389;26.1
32394;32393;3.0
32394;7432;25.6
32395;32392;3.7
32395;32391;11.6
32395;32391;18.7
32395;32397;18.7
32396;32398;6.2
32396;32388;20.1
32396;32390;21.8
32397;32399;5.1
32397;32395;18.7
32397;32392;15.4
32398;32396;6.2
32399;32397;5.1
32399;32393;6.4
32399;32401;7.7
32400;32401;20.5
32401;32400;20.5
32401;32399;7.7
32401;63595;22.6
32402;52638;4.8
32402;32405;12.4
32402;32404;17.2
32403;32241;2.1
32403;32244;7.0
32403;65182;2.4
32404;60992;1.6
32404;32402;17.2
32404;32405;9.9
32404;65182;20.2
32405;60993;1.8
32405;32402;12.4
32405;32406;12.3
32405;32404;9.9
32406;32407;8.3
32406;68767;0.6
32406;65183;2.3
32406;32405;12.3
32407;32408;7.5
32407;32406;8.3
32407;68768;0.6
32408;32407;7.5
32408;65138;30.5
32409;32410;3.2
32409;65206;39.7
32409;32408;17.5
32410;32409;3.2
32410;67972;12.1
32411;32412;7.9
32411;51864;8.2
32411;63576;12.3
32412;51865;11.8
32412;6504;3.8
32412;32413;6.0
32412;32411;7.9
32413;6503;20.1
32413;6502;8.8
32413;32414;4.9
32413;32412;6.0
32414;67965;25.9
32414;6498;20.2
32414;32413;4.9
32415;6524;17.6
32416;32417;5.0
32416;32417;15.1
32416;54616;19.8
32417;32416;5.0
32417;32416;15.1
32417;32429;20.2
32418;40065;37.9
32418;32436;26.2
32418;32436;26.1
32419;32431;12.7
32419;32423;18.5
32419;32420;6.2
32420;32432;15.4
32420;32419;6.2
32420;32421;5.8
32421;32427;8.2
32421;32420;5.8
32421;32428;13.7
32422;32442;23.8
32422;32442;33.5
32422;32424;4.9
32423;32425;1.4
32423;32424;5.3
32423;32419;18.5
32424;32445;23.2
32424;32422;4.9
32424;32423;5.3
32425;32423;1.4
32425;32430;3.8
32425;32431;11.8
32426;54616;4.9
32426;43361;16.6
32427;32435;13.7
32427;32433;5.3
32427;32421;8.2
32428;32435;6.7
32428;32421;13.7
32428;68092;18.3
32429;54616;6.9
32429;54617;2.3
32429;32417;20.2
32430;32434;5.9
32430;32437;15.7
32430;32425;3.8
32431;32432;4.9
32431;32419;12.7
32431;32425;11.8
32432;32431;4.9
32432;32437;4.6
32432;32420;15.4
32433;32440;14.5
32433;32439;7.2
32433;32427;5.3
32434;32441;16.3
32434;32430;5.9
32434;32438;4.7
32435;32427;13.7
32435;32440;5.3
32435;32428;6.7
32436;40065;7.1
32436;32418;26.2
32436;32418;26.1
32437;32439;6.1
32437;32430;15.7
32437;32441;5.0
32437;32432;4.6
32438;32443;16.4
32438;32434;4.7
32438;32447;11.1
32439;32446;15.6
32439;32437;6.1
32439;32444;7.2
32439;32433;7.2
32440;32433;14.5
32440;32446;6.8
32440;32435;5.3
32441;32434;16.3
32441;32443;4.5
32441;32437;5.0
32442;32422;23.8
32442;32422;33.5
32442;32445;4.5
32443;32438;16.4
32443;32449;4.7
32443;32441;4.5
32444;32454;16.9
32444;32452;6.9
32444;32439;7.2
32445;32424;23.2
32445;32442;4.5
32445;32447;4.5
32446;32448;6.5
32446;32439;15.6
32446;32454;7.4
32446;32440;6.8
32447;32445;4.5
32447;32438;11.1
32447;32451;4.7
32448;32446;6.5
32448;40072;3.8
32448;32471;21.5
32449;32443;4.7
32449;40070;6.9
32449;53126;4.6
32450;40072;2.4
32451;40065;21.3
32451;32447;4.7
32451;32455;2.8
32452;32462;17.8
32452;32444;6.9
32452;32459;6.9
32453;32485;27.9
32454;32444;16.9
32454;32462;6.9
32454;32446;7.4
32455;32456;2.2
32455;32451;2.8
32455;32478;19.3
32456;32457;4.9
32456;32455;2.2
32456;32473;18.9
32457;32473;14.6
32457;32473;23.9
32457;32456;4.9
32458;32466;7.7
32458;43361;2.4
32458;3340;17.6
32459;32469;19.6
32459;32487;23.3
32459;32452;6.9
32460;32481;17.9
32460;43360;3.5
32460;32458;4.2
32461;32482;17.4
32462;32452;17.8
32462;32469;7.1
32462;32454;6.9
32463;32483;19.1
32464;68092;27.7
32465;32470;5.7
32465;32470;19.9
32465;32468;17.5
32466;32467;6.7
32466;32458;7.7
32466;51999;59.7
32467;32466;6.7
32467;52003;41.8
32467;32472;10.3
32468;32465;17.5
32469;32459;19.6
32469;32471;6.1
32469;32462;7.1
32470;32465;5.7
32470;32465;19.9
32470;32486;14.3
32471;32469;6.1
32471;32476;6.2
32471;32448;21.5
32471;61962;29.2
32472;32498;28.5
32472;32475;3.1
32472;32467;10.3
32473;32457;14.6
32473;32457;23.9
32473;32480;4.5
32473;32456;18.9
32474;3343;22.5
32475;52002;32.5
32475;32486;10.7
32475;32472;3.1
32476;32471;6.2
32477;32484;7.5
32477;3341;7.6
32477;32489;16.1
32478;32480;4.1
32478;32455;19.3
32479;32489;9.0
32479;43276;8.0
32480;32473;4.5
32480;3342;5.2
32481;32494;21.7
32481;32460;17.9
32481;32484;7.9
32482;32483;3.1
32482;32461;17.4
32482;68255;64.1
32483;32482;3.1
32483;32463;19.1
32483;32488;28.7
32484;55743;6.3
32484;32481;7.9
32484;55741;11.3
32484;32477;7.5
32485;32490;3.7
32485;32490;21.6
32485;32453;27.9
32486;32488;2.3
32486;32470;14.3
32486;32475;10.7
32487;32459;23.3
32487;3343;3.0
32488;32486;2.3
32488;32499;25.4
32488;32483;28.7
32489;32492;6.7
32489;32479;9.0
32489;32477;16.1
32490;32491;2.2
32490;32485;3.7
32490;32485;21.6
32491;32490;2.2
32491;61754;5.5
32491;32517;10.5
32492;32493;7.3
32492;32489;6.7
32492;55742;4.6
32493;32495;17.5
32493;32497;3.6
32493;32492;7.3
32494;32481;21.7
32495;32493;17.5
32495;32496;3.0
32495;55741;6.3
32496;32495;3.0
32497;32493;3.6
32498;32472;28.5
32499;32488;25.4
32500;32505;19.6
32501;32505;12.8
32502;32506;14.9
32503;32506;14.2
32504;32508;24.3
32505;32501;12.8
32505;32500;19.6
32505;60258;4.3
32506;32503;14.2
32506;32502;14.9
32506;32507;2.9
32507;32506;2.9
32507;57721;18.5
32507;32508;15.5
32508;32504;24.3
32508;32507;15.5
32508;32512;8.0
32509;32513;14.3
32510;32514;13.4
32511;32519;23.7
32512;60256;22.2
32512;32516;20.5
32512;32508;8.0
32513;32514;3.5
32513;32509;14.3
32513;32527;30.7
32514;32513;3.5
32514;32510;13.4
32514;32520;19.8
32515;32537;43.4
32516;32517;1.8
32516;32512;20.5
32516;61743;21.0
32517;54506;0.5
32517;32516;1.8
32517;32491;10.5
32518;32519;5.0
32518;32518;36.7
32518;32518;36.7
