id_from;id_to;travel_length
36361;36360;16.43
36361;25141;119.68
36362;36363;21.56
36362;36361;15.08
36362;36376;83.5
36363;36364;16.78
36363;36362;21.56
36363;36353;91.2
36364;36365;23.21
36364;36363;16.78
36364;36377;83.48
36365;36367;15.19
36365;36364;23.21
36365;51284;38.46
36366;36355;82.67
36367;36369;37.16
36367;36365;15.19
36367;36378;83.65
36368;36356;85.28
36369;36371;37.75
36369;36367;37.16
36369;36380;77.11
36370;36357;85.33
36371;51281;28.92
36371;36369;37.75
36371;36381;79.24
36372;36358;85.88
36373;51279;27.35
36373;51281;10.58
36373;36382;74.41
36374;36359;84.03
36375;36360;83.06
36376;36362;83.5
36377;36364;83.48
36378;36367;83.65
36379;56364;25.17
36379;51244;51.39
36379;25150;67.46
36380;36369;77.11
36381;36371;79.24
36382;36373;74.41
36383;54658;16.75
36384;54659;64.14
36384;54661;34.95
36385;54662;89.12
36385;54660;57.4
36385;54663;100.38
36386;36388;40.03
36386;35574;221.97
36386;54657;237.2
36387;36389;51.61
36387;2361;372.85
36388;36386;40.03
36388;36390;55.38
36388;54663;34.49
36389;54662;44.2
36389;67104;42.12
36389;36387;51.61
36390;67104;92.68
36390;67104;222.11
36390;36388;55.38
36391;2437;575.58
36392;63896;213.12
36393;51188;50.71
36394;36392;102.18
36394;42862;89.03
36395;302;56.16
36395;36399;66.73
36396;51188;81.45
36396;51198;215.21
36396;36400;80.61
36396;51200;80.02
36397;36403;119.89
36397;36395;90.06
36398;36401;80.36
36398;302;125.73
36398;36402;156.75
36399;36404;86.43
36399;36401;126.3
36399;36395;66.73
36400;63809;224.83
36400;36396;80.61
36400;36402;80.97
36400;51204;189.74
36401;36398;80.36
36401;36399;126.3
36401;36406;128.95
36402;63907;68.93
36402;36398;156.75
36402;51187;158.36
36402;36400;80.97
36403;36422;199.96
36403;36397;119.89
36403;36404;84.04
36404;36403;84.04
36404;36399;86.43
36404;36411;196.3
36404;36423;198.58
36405;60296;41.65
36405;60295;94.37
36405;60294;76.01
36406;36411;77.9
36406;36401;128.95
36406;36407;10.12
36407;63907;13.64
36407;36406;10.12
36407;51186;122.4
36408;60295;49.37
36408;36415;140.57
36408;60296;96.55
36409;36410;32.47
36409;36412;39.8
36409;60294;200.86
36410;60296;141.08
36410;36409;32.47
36410;36414;49.01
36411;36413;9.13
36411;36425;147.14
36411;36404;196.3
36412;36419;147.06
36412;36409;39.8
36412;36417;41.95
36413;36407;77.96
36413;36411;9.13
36413;51183;126.76
36414;63819;105.49
36414;36410;49.01
36414;36415;47.4
36415;36414;47.4
36415;36416;7.3
36415;36408;140.57
36416;36415;7.3
36416;36418;47.42
36416;36419;37.94
36417;36420;37.52
36417;36427;142.37
36417;36412;41.95
36418;51202;189.67
36418;36416;47.42
36418;36421;39.94
36419;36427;37.62
36419;36412;147.06
36419;36416;37.94
36420;36417;37.52
36420;36436;151.29
36420;36424;37.58
36421;36433;118.0
36421;36429;40.24
36421;61452;128.65
36421;36418;39.94
36422;36403;199.96
36422;36423;85.95
36422;36428;20.11
36423;36422;85.95
36423;36425;77.52
36423;36404;198.58
36424;36439;161.35
36424;36434;39.64
36424;36420;37.58
36425;36426;16.97
36425;36423;77.52
36426;61419;64.39
36426;36425;16.97
36426;36413;135.54
36427;36430;15.4
36427;36419;37.62
36427;36417;142.37
36428;60083;45.05
36428;36460;229.33
36428;36422;20.11
36429;36421;40.24
36429;51197;39.33
36429;36438;118.63
36429;51192;74.3
36430;36433;12.98
36430;36436;23.9
36430;36427;15.4
36431;36462;229.47
36431;60083;42.44
36431;36432;80.17
36432;36431;80.17
36432;63811;76.59
36432;36463;228.23
36433;36438;38.86
36433;36430;12.98
36433;36421;118.0
36434;36443;172.05
36434;36424;39.64
36434;36437;41.33
36435;51178;77.42
36435;63811;80.42
36435;36454;249.24
36436;36439;36.77
36436;36430;23.9
36436;36420;151.29
36437;36448;180.65
36437;36434;41.33
36437;36442;54.1
36438;36433;38.86
36438;36440;29.28
36438;36429;118.63
36439;36424;161.35
36439;36443;39.12
36439;36436;36.77
36440;51196;34.67
36440;36438;29.28
36440;36444;38.29
36441;36447;58.61
36441;36457;213.05
36441;51198;203.83
36441;51205;80.19
36442;36446;63.41
36442;36437;54.1
36442;69430;233.47
36443;36434;172.05
36443;36448;35.97
36443;36439;39.12
36444;36440;38.29
36444;36450;38.55
36444;36452;131.29
36445;51186;77.32
36445;51185;49.18
36445;51184;24.46
36446;36442;63.41
36446;36451;36.9
36446;62298;170.0
36447;51195;38.34
36447;51191;110.21
36447;51192;38.13
36447;36441;58.61
36448;36450;41.74
36448;36437;180.65
36448;36443;35.97
36449;51196;96.03
36449;36452;39.67
36449;63902;120.29
36450;36444;38.55
36450;36448;41.74
36450;62298;52.28
36450;36456;131.61
36451;36453;28.59
36451;36446;36.9
36451;36467;232.31
36452;36456;36.48
36452;36449;39.67
36452;36444;131.29
36453;36469;247.02
36453;36451;28.59
36453;36455;26.67
36454;51179;78.76
36454;36465;79.34
36454;36435;249.24
36455;36469;274.68
36455;36461;36.75
36455;36453;26.67
36456;36452;36.48
36456;36459;38.27
36456;36450;131.61
36457;51206;82.35
36457;63820;56.34
36457;36441;213.05
36457;36470;80.16
36458;36468;115.61
36458;62298;57.48
36458;36467;36.76
36459;36468;49.62
36459;63820;34.11
36459;36456;38.27
36460;36462;79.53
36460;36490;166.7
36460;36428;229.33
36461;36455;36.75
36462;36488;144.04
36462;36431;229.47
36462;36463;80.25
36462;36460;79.53
36463;36464;80.84
36463;36462;80.25
36463;36432;228.23
36463;63810;114.55
36464;63811;229.79
36464;36463;80.84
36464;36466;81.14
36465;51181;98.37
36465;36454;79.34
36465;36475;79.99
36466;51178;151.26
36466;51180;94.78
36466;36464;81.14
36467;36469;27.91
36467;36458;36.76
36467;36451;232.31
36468;36470;55.58
36468;36458;115.61
36468;36473;55.46
36468;36459;49.62
36469;36453;247.02
36469;36467;27.91
36469;36455;274.68
36470;36468;55.58
36470;36483;154.49
36470;36457;80.16
36471;36473;59.46
36472;51194;214.09
36472;51182;81.82
36472;36489;80.31
36473;36471;59.46
36473;36487;64.89
36473;36468;55.46
36473;36481;94.97
36474;36491;79.38
36474;63810;228.85
36474;51181;59.14
36475;36465;79.99
36475;63789;83.48
36475;36491;167.85
36476;36511;293.74
36476;36478;26.63
36476;56623;26.78
36477;36495;162.06
36477;36497;230.37
36477;61428;39.14
36478;36512;310.16
36478;36476;26.63
36478;36479;29.37
36479;36514;318.25
36479;36480;25.67
36479;36478;29.37
36480;36515;313.88
36480;36482;27.69
36480;36479;25.67
36481;36473;94.97
36482;36513;306.1
36482;36486;31.36
36482;36480;27.69
36483;36470;154.49
36483;36494;67.63
36483;36489;84.74
36484;63810;8.21
36484;36496;83.07
36484;36488;96.65
36485;36493;42.2
36485;36492;68.8
36485;69439;218.66
36486;51213;48.97
36486;36487;61.97
36486;36482;31.36
36487;36473;64.89
36487;36486;61.97
36487;36494;236.7
36488;36462;144.04
36488;36490;82.4
36488;36484;96.65
36489;36472;80.31
36489;63789;24.41
36489;36483;84.74
36489;42731;473.16
36490;36500;84.98
36490;36488;82.4
36490;36460;166.7
36491;36474;79.38
36491;36502;84.68
36491;36496;238.18
36491;36475;167.85
36492;61428;127.36
36492;36495;49.84
36492;36485;68.8
36493;36485;42.2
36493;36499;55.78
36493;43162;1373.03
36493;51234;495.35
36494;36498;46.44
36494;36483;67.63
36494;36487;236.71
36495;36477;162.06
36495;36497;45.79
36495;36492;49.84
36496;36484;83.07
36496;36507;81.08
36496;36500;198.98
36496;36491;238.18
36497;36503;47.9
36497;36495;45.79
36497;36477;230.37
36498;36504;40.28
36498;36494;46.44
36498;61450;153.23
36499;51242;65.26
36499;36508;115.3
36499;36493;55.78
36500;36490;84.98
36500;36496;198.98
36500;36507;290.07
36501;36504;198.97
36502;36491;84.68
36502;42733;69.29
36502;63789;179.0
36503;36505;36.94
36503;36497;47.9
36503;61428;426.4
36504;36498;40.28
36504;36506;47.48
36504;61449;36.19
36504;36501;198.97
36505;61432;44.2
36505;36503;36.94
36505;61451;267.22
36506;51217;35.97
36506;36504;47.48
36506;36509;90.89
36506;61442;153.8
36507;36496;81.08
36507;42733;179.46
36507;36500;290.07
36508;36510;17.6
36508;36499;115.3
36508;51235;93.37
36509;36506;90.89
36510;54642;265.18
36510;36508;17.6
36510;59947;550.07
36511;36476;293.74
36511;36512;33.24
36511;56622;34.71
36512;36478;310.16
36512;36511;33.24
36512;36514;29.78
36513;36482;306.1
36513;36515;25.48
36513;61429;127.45
36514;36479;318.25
36514;36515;17.39
36514;36512;29.78
36515;36480;313.88
36515;36513;25.48
36515;36514;17.39
36516;54644;52.76
36516;54645;199.92
36516;54642;219.66
36517;68148;75.91
36517;62963;62.01
36517;68147;26.02
36518;36519;73.44
36518;62963;45.54
36518;36523;57.0
36519;36520;42.09
36519;36518;73.44
36519;36524;57.4
36520;36521;46.91
36520;36519;42.09
36520;36525;56.9
36521;36522;71.25
36521;36520;46.91
36521;36526;62.0
36522;25069;223.34
36522;36521;71.25
36522;36528;72.95
36523;36518;57.0
36523;36524;60.82
36523;36535;122.43
36524;36519;57.4
36524;36525;44.99
36524;36523;60.82
36524;36537;131.42
36525;36520;56.9
36525;36526;44.55
36525;36524;44.99
36525;36530;71.83
36526;36521;62.0
36526;36525;44.55
36526;36531;71.32
36526;36528;60.89
36527;36534;85.91
36528;36526;60.89
36528;36533;68.46
36528;36522;72.95
36529;36538;63.76
36530;36541;75.02
36530;36531;42.65
36530;36525;71.83
36531;36544;82.86
36531;36530;42.65
36531;36533;81.53
36531;36526;71.32
36532;36535;39.24
36532;62962;11.15
36532;36549;129.77
36533;36531;81.53
36533;36534;50.35
36533;36545;66.1
36533;36528;68.46
36534;36533;50.35
36534;36536;38.71
36534;36527;85.91
36535;36532;39.24
36535;36537;32.8
36535;36523;122.43
36536;36543;64.53
36536;36534;38.71
36536;36538;9.49
36537;36535;32.8
36537;36541;54.49
36537;36524;131.42
36538;36529;63.76
36538;36536;9.49
36538;53986;90.64
36539;53986;36.29
36539;25067;19.4
36539;36547;90.63
36540;64061;75.69
36540;25067;30.71
36540;53987;143.73
36541;36537;54.49
36541;36544;41.87
36541;36530;75.02
36542;36552;102.78
36542;53985;122.11
36542;61278;147.63
36543;36536;64.53
36543;36545;29.57
36543;53988;138.59
36544;36541;41.87
36544;36546;77.74
36544;36531;82.86
36545;36543;29.57
36545;36546;47.36
36545;36533;66.1
36546;36544;77.74
36546;51024;10.26
36546;36545;47.36
36547;36550;66.78
36547;53988;47.37
36547;36539;90.63
36547;36555;91.26
36548;36551;36.36
36548;53987;98.34
36548;36552;79.18
36549;36532;129.77
36549;36560;146.53
36549;36554;76.58
36550;36547;66.78
36550;36553;23.67
36550;64061;29.4
36551;36548;36.36
36551;53989;82.83
36551;63960;145.05
36552;36542;102.78
36552;61070;70.56
36552;36548;79.18
36553;36557;102.4
36553;62964;70.08
36553;36550;23.67
36554;36556;55.17
36554;36549;76.58
36554;53991;168.24
36555;62964;48.64
36555;51024;227.54
36555;36547;91.26
36556;36554;55.17
36556;53991;99.26
36556;36560;85.64
36556;36592;236.26
36557;36563;61.64
36557;36553;102.4
36557;62964;101.68
36557;36570;268.51
36558;36622;14.25
36558;61085;12.14
36558;36565;115.41
36558;36619;107.5
36559;36566;92.72
36559;36565;83.78
36559;53990;134.96
36560;36556;85.64
36560;28354;29.38
36560;36549;146.53
36561;36567;43.07
36562;36564;13.05
36563;36557;61.64
36563;36577;176.26
36563;36573;103.23
36564;36562;13.05
36564;36568;47.52
36564;63961;170.78
36565;36559;83.78
36565;53994;112.28
36565;36558;115.41
36566;36559;92.72
36566;53994;66.86
36566;36588;141.42
36567;36574;38.78
36567;36561;43.07
36567;36568;38.98
36567;51022;18.53
36568;36564;47.52
36568;36569;6.26
36568;36567;38.98
36569;36580;38.44
36569;36568;6.26
36569;36590;139.26
36570;36575;27.81
36570;36577;35.21
36570;36557;268.51
36571;36574;17.32
36571;36581;44.67
36571;51024;282.16
36572;36573;9.63
36573;36585;78.44
36573;36572;9.63
36573;63961;119.52
36573;36563;103.23
36574;36567;38.78
36574;36580;48.65
36574;36571;17.32
36575;36570;27.81
36575;36576;9.03
36575;36587;79.3
36576;36575;9.03
36576;36578;19.95
36576;63960;89.92
36577;36584;39.18
36577;36570;35.21
36577;36563;176.26
36578;36591;83.6
36578;36576;19.95
36578;36582;23.16
36579;36589;60.72
36579;36581;15.36
36579;53991;188.18
36580;36569;38.44
36580;36574;48.65
36580;50965;113.64
36581;36583;27.62
36581;36579;15.36
36581;36571;44.67
36582;36578;23.16
36582;63929;47.76
36582;36591;113.31
36583;50973;41.47
36583;36581;27.62
36583;36595;120.03
36584;36577;39.18
36584;36585;19.36
36584;36587;22.97
36585;36573;78.44
36585;36584;19.36
36585;63963;41.64
36586;63961;4.85
36586;36593;158.95
36586;36590;20.02
36587;36591;24.66
36587;36584;22.97
36587;36575;79.3
36587;63963;64.26
36588;63929;5.98
36588;36594;52.95
36588;36566;141.42
36589;51023;168.65
36589;36579;60.72
36589;36592;39.59
36590;36586;20.02
36590;36569;139.26
36590;36598;152.65
36591;36578;83.6
36591;36587;24.66
36591;36582;113.31
36592;36589;39.59
36592;36595;40.92
36592;36556;236.26
36593;63963;4.36
36593;36596;48.64
36593;36586;158.95
36594;36588;52.95
36594;63930;32.44
36594;51016;154.24
36595;50974;38.39
36595;36592;40.92
36595;36583;120.03
36596;36598;12.83
36596;63962;1.84
36596;36593;48.64
36597;63962;51.14
36598;36596;12.83
36598;36590;152.65
36598;36599;81.64
36599;51021;26.7
36599;36598;81.64
36599;64063;126.79
36600;47897;91.86
36600;47894;30.86
36600;47896;60.79
36601;36603;58.58
36601;47904;17.96
36601;36606;216.72
36601;47901;199.08
36602;68141;36.08
36602;61082;133.76
36602;36608;218.84
36603;47905;18.52
36603;36601;58.58
36603;47902;198.35
36603;36606;269.01
36604;36608;79.08
36605;36606;37.68
36606;36607;36.29
36606;36605;37.68
36606;36601;216.72
36606;36603;269.01
36607;36606;36.29
36607;36609;48.2
36607;68140;87.58
36608;36611;77.84
36608;36602;218.84
36608;36604;79.08
36609;36612;159.43
36609;26739;121.05
36609;36615;137.18
36609;36607;48.2
36610;36612;10.56
36611;36608;77.84
36611;36614;50.04
36611;63880;34.52
36611;63964;52.47
36612;36613;6.45
36612;36610;10.56
36612;36609;159.43
36613;36615;41.13
36613;36612;6.45
36613;51040;125.3
36614;36617;69.61
36614;36616;31.97
36614;36611;50.04
36615;51039;127.02
36615;36613;41.13
36615;36609;137.18
36616;36614;31.97
36617;36614;69.61
36617;36618;240.77
36617;36618;231.56
36618;36619;89.77
36618;36617;240.77
36618;36617;231.56
36619;36618;89.77
36619;25104;320.09
36619;36558;107.5
36620;36621;25.13
36621;36623;41.12
36621;36620;25.13
36621;51043;82.18
36622;36558;14.25
36622;26758;93.11
36622;36624;76.22
36623;26754;48.42
36623;36621;41.12
36623;51042;82.61
36624;61094;93.0
36624;36625;35.4
36624;36622;76.22
36625;36629;105.94
36625;36626;35.12
36625;36624;35.4
36626;36630;93.93
36626;36627;40.86
36626;36625;35.12
36627;36626;40.86
36627;61095;93.76
36627;36631;103.94
36628;61094;13.05
36629;36625;105.94
36630;36626;93.93
36631;61097;25.04
36631;36627;103.94
36631;61090;51.43
36632;28930;60.59
36632;50887;195.11
36632;68151;114.56
36632;50886;143.54
36633;28937;71.84
36633;28924;267.95
36633;36634;133.27
36634;55365;42.43
36634;28930;71.35
36634;36633;133.27
36635;36639;67.63
36635;36638;86.43
36635;36641;246.41
36636;36638;88.39
36636;36637;65.04
36636;67493;59.2
36637;36636;65.04
36638;36636;88.39
36638;36640;20.42
36638;36635;86.42
36639;36640;61.52
36639;36642;74.68
36639;36635;67.63
36640;36639;61.52
36640;36638;20.42
36640;67492;197.28
36641;36642;109.5
36641;50906;48.29
36641;36635;246.41
36642;36641;109.5
36642;36646;110.54
36642;36639;74.68
36643;36645;122.59
36643;36645;203.4
36643;36644;83.01
36644;69327;144.37
36644;36652;203.92
36644;36643;83.01
36645;36643;122.59
36645;36643;203.4
36645;69327;93.72
36646;36648;63.4
36646;36642;110.54
36646;67492;119.16
36647;69325;29.82
36647;50692;278.1
36647;69326;23.05
36648;36646;63.4
36648;36649;143.77
36648;69325;96.87
36649;67515;82.09
36649;67492;85.06
36649;36648;143.77
36650;69327;5.86
36650;36651;24.14
36651;36652;45.99
36651;67515;25.59
36652;36651;45.99
36652;36644;203.92
36652;41125;664.29
36653;330;145.7
36653;65919;35.77
36654;36655;21.73
36655;36659;26.24
36655;36654;21.73
36655;36662;65.23
36656;36657;11.23
36656;335;117.8
36657;36656;11.23
36657;69259;9.25
36657;36661;8.8
36658;36663;66.91
36658;69260;12.87
36659;36662;41.76
36659;36655;26.24
36659;36664;102.72
36660;36665;109.68
36660;65919;90.26
36660;56161;119.08
36661;36657;8.8
36662;36659;41.76
36662;36664;63.11
36662;36655;65.23
36663;36666;36.16
36663;69261;20.2
36664;36665;58.3
36664;36662;63.11
36664;36659;102.72
36665;36664;58.3
36665;36667;39.41
36665;36660;109.68
36666;69262;15.25
36666;15977;485.65
36667;50712;102.59
36667;36665;39.41
36667;36674;154.94
36668;41208;170.55
36669;36670;21.13
36670;36669;21.13
36670;36656;216.79
36671;36670;36.95
36671;69263;13.93
36672;36674;44.05
36672;56159;196.52
36672;56406;122.96
36673;41208;74.17
36674;36675;38.19
36674;36672;44.05
36674;36667;154.94
36675;36677;38.18
36675;36674;38.19
36675;41208;79.83
36676;57885;46.89
36676;57884;42.72
36676;36678;35.43
36677;36682;93.22
36677;36675;38.18
36677;56162;133.2
36678;36679;108.47
36678;57882;35.58
36678;36676;35.43
36679;36678;108.47
36680;36681;89.27
36680;36671;189.08
36681;36680;89.27
36681;57882;40.64
36681;65927;12.49
36682;15976;141.07
36682;36677;93.22
36682;36686;132.79
36683;36684;63.96
36684;36683;63.96
36684;39234;31.27
36684;39227;84.08
36685;39234;38.86
36685;39235;13.56
36685;39231;89.82
36686;56408;62.69
36686;56407;47.1
36686;36682;132.79
36687;15979;10.71
36687;56163;148.32
36688;36692;38.59
36688;55755;67.17
36688;36695;124.27
36689;36690;14.58
36690;36689;14.58
36690;36701;135.02
36690;36704;188.71
36691;57878;45.97
36691;39229;33.42
36691;51970;15.14
36691;39230;93.08
36692;36688;38.59
36692;36693;38.72
36692;36695;92.77
36693;36692;38.72
36693;36698;89.3
36693;36697;40.97
36694;57876;76.56
36694;15964;214.41
36695;36696;14.72
36695;36692;92.77
36695;36698;39.53
36695;36688;124.27
36696;36695;14.72
36697;36700;39.54
36697;36702;86.57
36697;36693;40.97
36698;36693;89.3
36698;36702;39.52
36698;36695;39.53
36699;15846;30.38
36699;57878;131.6
36700;36697;39.54
36700;36705;42.5
36700;36708;82.81
36701;36704;44.03
36701;36690;135.02
36701;36706;32.51
36702;36697;86.57
36702;36708;39.65
36702;36698;39.52
36703;36755;42.55
36704;36701;44.03
36704;36707;7.4
36704;36690;188.71
36705;36700;42.5
36705;36711;38.65
36705;36713;80.87
36706;36701;32.51
36706;36709;35.24
36706;57827;28.26
36707;36711;41.36
36707;36704;7.4
36707;36709;30.2
36708;36700;82.81
36708;36713;40.7
36708;36702;39.65
36709;36706;35.24
36709;36707;30.2
36709;36714;132.17
36710;36758;56.2
36710;36755;32.42
36710;36756;141.46
36711;36705;38.65
36711;36712;17.66
36711;36716;81.71
36711;36707;41.36
36712;36711;17.66
36712;36726;91.61
36712;36715;38.11
36713;36705;80.87
36713;36716;37.92
36713;36708;40.7
36714;36723;48.8
36714;36709;132.17
36715;36717;38.99
36715;36730;99.02
36715;36712;38.12
36716;36711;81.71
36716;36726;66.97
36716;36713;37.92
36716;36727;127.34
36717;36715;38.99
36717;36732;90.46
36717;36718;39.44
36718;36733;83.09
36718;36717;39.44
36718;36723;57.26
36719;36725;38.96
36719;36757;39.92
36719;36724;61.6
36720;36722;5.77
36720;68205;38.3
36720;36721;45.11
36721;36720;45.11
36722;36720;5.77
36722;36734;92.23
36722;36734;122.63
36723;15930;80.76
36723;36718;57.26
36724;36719;61.6
36724;36728;37.2
36724;36758;39.09
36725;36727;30.28
36725;36719;38.96
36725;36728;75.42
36726;36712;91.61
36726;36716;66.97
36726;36731;41.3
36727;36729;10.12
36727;36725;30.28
36727;36716;127.34
36728;36725;75.42
36728;36724;37.2
36728;36737;37.63
36729;36736;37.59
36729;36727;10.12
36729;36737;87.57
36730;36731;10.2
36730;36715;99.02
36730;36732;39.75
36731;36730;10.2
36731;39128;107.11
36731;36726;41.3
36732;36717;90.46
36732;36730;39.75
36732;36733;41.3
36733;36718;83.09
36733;36732;41.3
36733;15930;50.67
36734;36722;92.23
36734;36722;122.63
36734;15931;79.34
36735;39106;132.18
36735;36739;87.97
36735;15932;76.77
36736;36729;37.59
36736;39128;45.84
36736;36737;131.96
36737;36729;87.57
36737;36736;131.96
36737;36728;37.63
36738;36763;67.23
36738;36768;33.76
36738;36764;62.17
36739;15932;57.14
36739;36735;87.97
36740;36743;74.03
36740;36742;190.06
36740;39106;17.23
36741;15928;52.54
36741;36744;87.69
36741;36752;157.18
36742;36744;7.82
36742;36740;190.06
36742;15929;19.02
36743;36740;74.03
36743;36749;200.93
36744;36741;87.69
36744;36742;7.82
36744;36749;64.93
36745;36751;69.19
36746;36750;46.76
36747;36752;65.93
36747;55747;40.01
36747;15928;89.81
36748;36750;8.79
36749;16140;125.37
